genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1,BROCKHAMPTON,STAINS,0R6UBiz3fJk4lxhKR5799F,57,0.474,0.643,179151,0.662,0,A#,0.237,-7.226,Minor,0.0993,113.022,4-Apr,0.645
1,Kodak Black,Vibin In This Bih,32nztUVOEvvlUtKBufJuzq,56,0.0171,0.71,169927,0.579,0,C#,0.105,-5.724,Major,0.212,163.992,4-Apr,0.305
1,Ca$h Out,She Twerkin,3bkcmsP2pcRAczoFtWqntt,55,0.000644,0.837,172467,0.762,0,D,0.113,-4.073,Major,0.0508,142.009,4-Apr,0.334
1,Mustard,Lil Baby,4EBR01Mp4tjpKMYjKNpj2f,56,0.377,0.657,259413,0.474,1.26E-06,D,0.449,-8.977,Major,0.0528,100.036,4-Apr,0.324
1,Ab-Soul,Illuminate (feat. Kendrick Lamar),3tK9aXMLi2QSMvxAS7rpv5,56,0.384,0.719,306730,0.855,0,D#,0.0696,-5.977,Minor,0.39,132.83,4-Apr,0.504
1,Public Enemy,He Got Game,48zajk3g8P3BMT7F9BbDoD,53,0.0736,0.825,286200,0.639,0.0224,E,0.0612,-6.607,Major,0.189,97.389,4-Apr,0.866
1,Kid Cudi,Immortal,2UHwwSu0sNTru3XUmsQy05,53,0.147,0.587,301840,0.925,1.04E-05,C,0.502,-1.982,Major,0.155,84.959,4-Apr,0.561
1,Jay Rock,Rotation 112th (feat. Rich The Kid) - Remix,1T6ExogT7pI6wmoRG7Wcqv,56,0.0847,0.804,297827,0.752,0.000101,A,0.106,-4.496,Minor,0.248,87.967,4-Apr,0.358
1,Cozz,Knock Tha Hustle - Remix,3b5YHReWhnrlfHS7nk7YeQ,54,0.035,0.685,250187,0.872,0,C#,0.228,-5.828,Major,0.294,85.85,4-Apr,0.546
1,Moneybagg Yo,Doin’ It,3BG4lJPJhR3I7zZkxGhNRs,54,0.00789,0.812,168313,0.774,1.68E-05,C,0.098,-4.222,Major,0.137,145.015,4-Apr,0.679
1,Nicky Jam,Live It Up - Official Song 2018 FIFA World Cup Russia,4DnHUy01jEA4b5ydC3HgsT,71,0.00573,0.582,207977,0.944,1.27E-06,D,0.547,-0.928,Minor,0.185,143.97,4-Apr,0.8
1,Abhi The Nomad,Sex n' Drugs,6cvRSOoJKvQwS0oDt0TePP,55,0.299,0.831,217778,0.32,0,G,0.0757,-7.916,Major,0.143,80.935,4-Apr,0.319
1,Desiigner,Liife,1W8vII5CLpMMzAGvGlAgCk,60,0.11,0.684,197680,0.612,0,E,0.331,-6.007,Minor,0.289,77.495,4-Apr,0.295
1,2Pac,Ghetto Gospel,7jLbTp3qZzah9kMIdW8e5M,69,0.0997,0.795,238053,0.615,0,F,0.0793,-5.498,Minor,0.0471,80.535,4-Apr,0.673
1,Lil Durk,Treacherous,61VRPMDzGTCMD7lg1RlaBq,55,0.0535,0.734,179789,0.533,0,F,0.094,-7.105,Minor,0.528,150.742,4-Apr,0.269
1,Gucci Mane,On God,6kBCCK9E4CnzcSkpXhwcWb,56,0.0458,0.707,126175,0.52,0,C#,0.0967,-7.639,Major,0.164,160.019,4-Apr,0.369
1,Mac Miller,Lucky Ass Bitch,2Ip78LSgtTPS123wRhh9Nz,55,0.0114,0.728,256251,0.601,0,C#,0.249,-6.472,Minor,0.251,146,4-Apr,0.22
1,G Herbo,Some Nights,2QNPREwRFBylkvcRgcf2eV,55,0.0978,0.404,198553,0.926,0,E,0.102,-4.986,Minor,0.734,85.96,4-Apr,0.211
1,Lil Wayne,Nothing but Trouble - Instagram Models,7rdjfrTBMNt3KaaGvSv3YG,58,0.0172,0.724,217984,0.691,1.68E-05,F#,0.194,-5.665,Minor,0.0324,126.002,4-Apr,0.236
1,2 Chainz,OG Kush Diet,1Qxj5nxpN2zXWYngetSiRi,54,0.163,0.913,250947,0.632,2.62E-06,C,0.208,-5.07,Major,0.385,139.892,4-Apr,0.344
1,Gorillaz,She's My Collar (feat. Kali Uchis),3lIxtCaROdRDuTnNBDm3n2,59,0.00799,0.726,209560,0.815,0.081,B,0.112,-5.886,Major,0.0313,140.158,4-Apr,0.462
1,Wisin & Yandel,Ojalá,72kMzFs3DToSPeunmtx9Fs,66,0.0465,0.703,234227,0.659,0,F#,0.0586,-5.009,Minor,0.11,167.967,4-Apr,0.776
1,GoldLink,Rough Soul,5v0C3nNNDMhZ3nWzzP0W4T,60,0.0273,0.795,181026,0.529,0.000129,E,0.0938,-18.345,Minor,0.0605,117.009,4-Apr,0.419
1,Kid Ink,Do Me Wrong,376bXpxgSDqX4VBEwnwPTT,61,0.144,0.738,190547,0.654,5.61E-05,G#,0.0974,-5.346,Minor,0.129,154.006,4-Apr,0.621
1,DJ Drama,"Wishing Remix (feat. Chris Brown, Fabolous, Trey Songz, Jhene Aiko & Tory Lanez)",6cfk99ICcxQrT0s149uFcF,56,0.197,0.563,330387,0.691,0,D#,0.0886,-4.464,Minor,0.382,108.406,4-Apr,0.567
1,Flatbush Zombies,Leather Symphony (feat. A$AP Twelvyy),0DsXQUA2OJW70LFmC95C7S,55,0.013,0.765,232864,0.497,0,C,0.139,-9.684,Major,0.293,132.016,4-Apr,0.138
1,Jeezy,Me OK,39GC2X2hVKjShQ0GsbZfdo,54,0.148,0.766,267493,0.763,0,B,0.48,-4.882,Minor,0.209,140.546,4-Apr,0.64
1,Young Dolph,"Go Get Sum Mo (feat. Gucci Mane, 2 Chainz & Ty Dolla $ign)",430Bl42cdlGIWqagDm38sc,54,0.535,0.823,306024,0.642,0,D,0.121,-5.816,Major,0.249,119.956,4-Apr,0.41
1,Big Sean,Savage Time (& Metro Boomin),6Vur2D5ks3pdAZqqmLIeab,55,0.184,0.508,335333,0.496,0,C#,0.333,-9.514,Major,0.348,147.007,4-Apr,0.237
1,Noel Torres,Me Interesas,5LsTMta9l87n8Z4zpBV2xL,62,0.712,0.779,176493,0.694,0,A,0.216,-5.685,Major,0.0295,126.079,4-Apr,0.919
1,Brennan Savage,Afterlife,4rLltALU0JVawcOAA88bnQ,61,0.0608,0.628,162000,0.53,0,A#,0.0642,-9.663,Minor,0.0855,95.006,4-Apr,0.203
1,Moneybagg Yo,Change Partners,67ZJlVhmUeJI583DwI1oYw,54,0.156,0.729,193903,0.57,0,C#,0.209,-5.44,Major,0.277,159.95,4-Apr,0.66
1,Trick Daddy,Sugar (Gimme Some) (feat. Cee-Lo & Ludacris),7x6SuiiH3fcrsAgfkp2OwQ,55,0.144,0.822,245107,0.673,0,E,0.323,-6.141,Minor,0.228,120.02,4-Apr,0.85
1,dvsn,Hallucinations,0UE0RhnRaEYsiYgXpyLoZc,64,0.0681,0.765,246294,0.398,8.48E-06,G,0.14,-8.993,Minor,0.037,95.976,4-Apr,0.348
1,Hopsin,Rip Your Heart Out (feat. Tech N9ne),1zZXXOfcYKJbUh494VmGVB,54,0.29,0.669,231493,0.827,0,C#,0.291,-5.937,Minor,0.319,79.223,4-Apr,0.164
1,City Morgue,SHINNERS13,0T6wsLOq4GmZL4HtOseM4k,60,0.0966,0.542,102587,0.908,0,C#,0.134,-2.857,Major,0.0575,78.048,4-Apr,0.509
1,Digable Planets,Where I'm From,1962ZwEY7WNQLcmYFn3eR9,55,0.188,0.876,275342,0.42,0.00186,C,0.0668,-18.246,Minor,0.279,98.304,4-Apr,0.706
1,MED,Burgundy Whip - Instrumental,1RD3w1TGHBPBTC3nskXQwj,57,0.0423,0.733,160904,0.525,0.876,B,0.124,-13.11,Minor,0.0671,95.099,4-Mar,0.568
1,Bobby Brown,My Prerogative,0v9kGNjkKdQUdDoBIuiph4,57,0.0655,0.762,291560,0.625,0,A,0.252,-10.481,Major,0.0562,110.163,4-Apr,0.696
1,DMX,How's It Goin' Down,0RaUM73tvtDd27aaZeUqpB,55,0.462,0.907,244760,0.665,0.00134,F#,0.133,-7.991,Major,0.276,90.473,4-Apr,0.816
1,A$AP Rocky,Hell (feat. Santigold),5Uc07fEUpjjFcLEIleEHkJ,56,0.114,0.669,231787,0.489,0,G,0.184,-9.13,Major,0.137,142.218,4-Apr,0.258
1,BADBADNOTGOOD,Time Moves Slow,61yfA2rLdxuaBncErNPnBY,55,0.471,0.619,273864,0.381,0.0318,B,0.101,-10.691,Minor,0.0523,139.929,4-Apr,0.312
1,Jaden Smith,U,3TVhQk4BP6rQTEovefTpNO,57,0.0958,0.314,285397,0.641,1.23E-06,D,0.35,-7.036,Minor,0.0506,142.495,4-Apr,0.0874
1,Yung Pinch,1997,0CTcA8R6tBmZz9wTD4uiHr,57,0.117,0.762,149371,0.566,0,F,0.121,-7.186,Minor,0.279,142.957,4-Apr,0.342
1,A.CHAL,LA DUEÑA (feat. Darell),3MHvepRtjQgvKvshvAHQfK,59,0.134,0.847,222107,0.451,5.21E-06,A#,0.0855,-7.867,Minor,0.137,139.944,4-Apr,0.667
1,Tech N9ne,B.I.T.C.H. (feat. T-Pain),1pmvdBGX7S41RQywxXZ76D,54,0.00574,0.674,267640,0.621,0,B,0.641,-9.062,Major,0.203,140.011,4-Apr,0.416
1,The Game,Red Nation,2sYUGgzQfHQ6lOWzbrny8Z,59,0.0908,0.39,229480,0.886,0,D,0.441,-3.234,Major,0.351,175.193,4-Apr,0.297
1,ScHoolboy Q,By Any Means,1iY2DB9Bpn1r8mBgoFLBOG,56,0.0204,0.799,214333,0.338,0,A#,0.132,-8.249,Major,0.16,129.967,4-Apr,0.0982
1,50 Cent,Ayo Technology,36Hwcla06Q5BCr59CL0sBp,54,0.0943,0.442,247947,0.774,0,G#,0.0329,-5.538,Minor,0.198,139.775,4-Apr,0.377
1,HoodRich Pablo Juan,Tik Tok (feat. BlocBoy JB),74CqzXfZOk6A0O9L0gU4mh,54,0.145,0.865,175639,0.525,0,B,0.0974,-9.858,Major,0.347,140.037,4-Apr,0.557
1,Russ,Back To You,0Hm0TZFnKnmw9qENRPBCB9,55,0.00571,0.47,207547,0.603,0,F#,0.221,-5.44,Minor,0.455,65.05,4-Apr,0.27
1,Noname,Don't Forget About Me,5bXwm2RRXbyDvCKE9VkSLU,57,0.43,0.736,219028,0.468,0.13,C#,0.0885,-6.116,Major,0.236,75.599,4-Apr,0.678
1,Smokepurpp,Krispy Kreme,7ecNu9jpiPxrXblef76UXB,55,0.00401,0.799,155704,0.612,0,C#,0.104,-7.652,Minor,0.245,77.48,4-Apr,0.68
1,G-Eazy,Guala,0gENjASIsFnZQI8ZLcFX8R,59,0.0637,0.837,313987,0.538,0,C,0.0791,-8.921,Major,0.288,109.943,4-Apr,0.318
1,G-Eazy,One Of Them,4wckW1OjAM2z6elKQdqUpi,59,0.00268,0.597,199520,0.724,0,D,0.111,-7.764,Major,0.0487,110.012,4-Apr,0.325
1,Boogie,Nigga Needs,5bwRASP58MvtaneNx7Ifrz,54,0.226,0.608,165307,0.571,0,F,0.146,-8.368,Minor,0.423,58.312,4-Apr,0.201
1,Yunggoth✰,Coke (feat. Lil Peep),3WePcGyiO2HZWPw33x9rAf,59,0.125,0.799,143180,0.466,0,G#,0.136,-9.055,Major,0.0648,114.082,4-Apr,0.0558
1,Lil Durk,Instigator,0NxQ8jydaiLhAyNcZPkf9p,55,0.0309,0.67,161066,0.711,0,F,0.107,-5.274,Major,0.417,111.373,4-Apr,0.433
1,Too $hort,Shake That Monkey,3XabgBQYC7H80agKcAq83Y,55,0.000577,0.937,278707,0.695,3.19E-05,C,0.295,-6.932,Major,0.134,99.997,4-Apr,0.457
1,Zion & Lennox,Mi Tesoro (feat. Nicky Jam),5HABnFSYvl6mTmg8nSdzHa,66,0.0821,0.725,246653,0.711,0,A#,0.0931,-4.544,Major,0.0335,93.003,4-Apr,0.477
1,Diddy,Victory (feat. The Notorious B.I.G. & Busta Rhymes),2B9aYvlGefTIgKLhM6ia8t,57,0.397,0.609,296267,0.731,0,A,0.664,-6.846,Major,0.322,91.778,4-Apr,0.685
1,Injury Reserve,Ttktv,6U8wLl0pMsgS1Lcql3nQjH,57,0.814,0.63,401933,0.449,0.575,F#,0.106,-8.549,Minor,0.252,158.861,4-Apr,0.0738
1,JAY Z,Points Of Authority / 99 Problems / One Step Closer,65eohvrL4ttjA7EfFkQOhX,60,0.00272,0.547,295827,0.951,1.14E-05,C#,0.0862,-4.079,Minor,0.151,95.031,4-Apr,0.51
1,Big Sean,All Your Fault,30CZcZ0NpTXjVJJa5X5nwf,54,0.321,0.609,224387,0.738,0,F,0.232,-4.444,Minor,0.357,199.915,4-May,0.525
1,Trey Songz,Can't Be Friends,0H6fDB7YaMZe1rXCmATx9l,59,0.0643,0.451,220373,0.588,0,B,0.171,-7.973,Minor,0.2,171.849,4-Apr,0.332
1,DMX,Who We Be,5v1SSuJCyPHJv9ylVK3LBL,59,0.146,0.572,289600,0.878,0,G,0.314,-4.076,Major,0.281,165.432,4-Apr,0.578
1,Rilès,Marijuana,4YpVlqsbsnmRFP7bamdWbR,68,0.671,0.769,162160,0.304,0,C,0.133,-7.579,Minor,0.0535,142.006,4-Mar,0.43
1,Brother Ali,Forest Whitiker,5PN0z8n30Cunx3hgXmC89s,54,0.0446,0.771,180067,0.513,0,A#,0.0664,-3.569,Minor,0.221,87.021,4-Apr,0.652
1,Janelle Monáe,I Got The Juice (feat. Pharrell Williams),5Yfq9uugLFchtFymQQWxgt,61,0.0758,0.922,226288,0.485,3.39E-05,C#,0.601,-7.259,Major,0.096,120.156,4-Apr,0.395
1,Tee Grizzley,Don't Even Trip (feat. Moneybagg Yo),33EkERURm0CQE5imnxBY3k,54,0.00372,0.756,256000,0.637,0.000455,A,0.325,-6.211,Major,0.251,149.989,4-Apr,0.311
1,Earl Sweatshirt,AM // Radio,3cR19PDGb6w48V96kMaZOf,53,0.162,0.47,242547,0.389,0.00718,A,0.225,-7.532,Major,0.0725,82.365,4-Mar,0.524
1,Ms. Lauryn Hill,To Zion,7x6hO9VMAee9x1iWaeNkL6,62,0.127,0.41,369293,0.601,0,G,0.112,-10.714,Major,0.504,173.273,4-Apr,0.516
1,Arizona Zervas,Parted Ways,1AAQejvxF7QiXbXfmCCdnJ,56,0.131,0.856,205714,0.323,0.000122,D,0.0876,-7.634,Major,0.0745,132.937,4-Apr,0.0731
1,Rich Brian,Chaos,2CvcVMkyBhXHD9d0QIpw4X,56,0.0115,0.809,132038,0.581,0.000513,A#,0.345,-8.294,Minor,0.195,149.949,4-Apr,0.369
1,Aaliyah,I Don't Wanna,4h7wUvVV8Ff8UL7JqAByiL,58,0.537,0.705,255093,0.572,0,A,0.226,-5.603,Minor,0.0349,129.999,4-Apr,0.653
1,Noname,Sunny Duet (feat. the Mind),1ZEpge1j4gAi4R7pU9oor5,57,0.775,0.56,162490,0.463,0,G,0.128,-9.601,Major,0.421,155.711,4-Apr,0.896
1,A$AP Mob,Money Man,0foRpYmPs9PHIAMyXa5bTc,55,0.135,0.845,212120,0.735,0,C,0.147,-6.077,Major,0.302,129.993,4-Apr,0.45
1,Mike Stud,Jack Daniels,4EbN0CxS7sSqPNlr538B61,59,0.564,0.692,206027,0.552,0.0289,B,0.158,-8.265,Minor,0.0473,80.026,4-Apr,0.363
1,Daddy Yankee,Sígueme Y Te Sigo,7F7kL3i6SDEIbDcoJZGiig,67,0.0641,0.734,209787,0.884,2.85E-05,B,0.732,-3.619,Major,0.0418,100.016,4-Apr,0.667
1,DJ Luke Nasty,OTW,5qi7piHIt9zwTYYBnIvfNZ,53,0.0143,0.743,219512,0.651,0,F#,0.079,-5.974,Major,0.0646,82.022,4-Apr,0.467
1,Terror Reid,Uppercuts,7EpACeh5ooHUb0AnQ3f3Xl,61,0.0185,0.544,180000,0.812,0,C#,0.481,-6.431,Major,0.393,183.529,4-Apr,0.678
1,Yo Gotti,Act Right,7yz6wjkAV0ZByLrlcrMkAx,55,0.146,0.885,250773,0.615,0,G#,0.0651,-6.714,Major,0.123,97.999,4-Apr,0.598
1,Felly,Pretty Girl,28FqD6P5Elq2hIJvvTx2dW,52,0.261,0.798,191633,0.523,0,D#,0.105,-5.085,Major,0.0536,124.999,4-Apr,0.409
1,Tyga,Temperature,3D8nmWMF0nJW3dy04EUM4d,64,0.36,0.864,200009,0.587,5.89E-05,E,0.0909,-4.504,Minor,0.0985,96.033,4-Apr,0.539
1,Nas,Memory Lane (Sittin' in da Park),2W58HMaCbjcUfZnZaeHtcC,56,0.31,0.648,248213,0.841,0,C,0.136,-4.322,Major,0.212,89.564,4-Apr,0.624
1,Fetty Wap,Love The Way,1k8d06Mnp7pYWuD4L9mJb5,54,0.141,0.659,226161,0.594,0,G,0.192,-6.803,Major,0.0387,153.987,4-Apr,0.296
1,Birdman,Money To Blow - Street Version,4gaz3uvhKgO078XcdzyPsl,54,0.0103,0.709,258587,0.562,0,F#,0.347,-8.707,Major,0.0675,133.023,4-Apr,0.663
1,Eminem,Say What You Say,4EQkcrSLF3QdlwNca7sMXY,59,0.189,0.909,309867,0.548,0,D,0.153,-3.664,Major,0.412,113.358,4-May,0.42
1,G-Eazy,Leviathan,5oZvmo8ARpuBbaGArm8cBn,59,0.0277,0.663,227027,0.51,0,G#,0.27,-8.823,Major,0.192,96.223,4-Apr,0.131
1,Mickey Singh,Yarri Yeah (feat. Nani Anjali),2Cby9QLsraYQ5Thh7GbxIh,59,0.00705,0.665,238667,0.7,3.14E-06,G#,0.357,-4.475,Minor,0.0378,90.007,4-Apr,0.411
1,Frank Ocean,Facebook Story,73D5hBkiVZkopZrmBZTBWf,59,0.878,0.632,68588,0.18,0,G,0.249,-20.55,Major,0.685,85.004,4-Mar,0.704
1,BROCKHAMPTON,MICHIGAN,1QYpYXj7uPYa0obpLF0HFW,56,0.396,0.695,183562,0.394,8.59E-05,G,0.103,-11.703,Major,0.0639,139.054,4-Apr,0.196
1,NAV,Did You See NAV?,4KvXkK07Xyxix6k4Hi60Ia,56,0.0122,0.883,217187,0.455,7.00E-05,C#,0.114,-8.338,Major,0.0667,130.442,4-Apr,0.129
1,Kevin Gates,Pourin the Syrup,5KkuC4IlZMrW8yeZCrExtd,52,0.296,0.78,229435,0.816,0,A#,0.139,-5.318,Minor,0.288,119.975,4-Apr,0.555
1,Jeremih,Pass Dat,0xrdZMsJIaxoTHAB4bvGnu,58,0.553,0.888,173840,0.516,0.0413,A,0.111,-4.802,Major,0.0997,127.979,4-Apr,0.23
1,Wale,Bad (feat. Tiara Thomas),64Nbnw22f8adeMuLd1nSBD,56,0.015,0.867,255693,0.638,0,F#,0.157,-6.657,Minor,0.0643,113.969,4-Apr,0.28
1,Big K.R.I.T.,Learned From Texas,4aBpRqTt1L3FwDwFzxgHeB,53,0.0479,0.782,192875,0.751,0,D,0.0615,-4.995,Major,0.12,128.079,4-Apr,0.572
1,Big K.R.I.T.,Mixed Messages,3y4YUioQQVCZriM2RjZIik,54,0.0486,0.72,266978,0.691,2.16E-05,C#,0.174,-6.266,Major,0.0328,115.966,4-Apr,0.34
1,Mike WiLL Made-It,Grown up Fairy Tales (feat. Chance the Rapper & Jeremih),2w7CXqA8SonrkEC74zuBVM,53,0.757,0.509,234023,0.59,0,G,0.152,-6.523,Major,0.114,160.25,4-Mar,0.443
1,Young Thug,Chains Choking Me (feat. Gunna),2KG4X41ARZad7B6XczCvgc,56,0.0123,0.722,181453,0.482,0,D,0.112,-11.249,Major,0.325,81.735,4-Apr,0.0842
1,KRS-One,Step into a World (Rapture's Delight),5xXL4i9L2ZbKBtENNh8fWY,56,0.00763,0.803,289907,0.806,0.00536,C,0.101,-7.805,Major,0.265,94.993,4-Apr,0.618
1,Future,Rich $ex,2onCHFrhTinyUc6OawwU4Z,55,0.148,0.758,240160,0.482,6.88E-06,F#,0.135,-11.202,Minor,0.168,111.896,4-Apr,0.0977
1,"Tyler, The Creator",48,2wK7y55bzry7tUDmDqYaz7,55,0.132,0.558,247293,0.887,0,C#,0.89,-8.083,Major,0.276,119.893,4-Apr,0.535
1,KEY,Love On Ice (feat. 6LACK),0Tfi5RwX6Ox3i4R2i9fAHK,56,0.0423,0.915,195918,0.571,0.000929,C#,0.218,-7.124,Minor,0.116,146.97,4-Apr,0.391
1,Action Bronson,Swerve On Em (feat. A$AP Rocky),4oViDMf3xLwW8Ne4lp26mC,54,0.284,0.629,171892,0.845,0,B,0.386,-6.098,Minor,0.333,147.983,4-Apr,0.482
1,Meek Mill,Outro (feat. Lil Snupe & French Montana),0j16JpJCRdWs9qhuuDKodi,56,0.0195,0.494,298079,0.664,0,B,0.109,-5.65,Major,0.231,127.55,4-Apr,0.131
1,Mac Miller,When In Rome,4lIVN4LUJCmweoGJmk6hK9,55,0.0513,0.837,223120,0.699,0,A#,0.262,-4.301,Minor,0.074,124.04,4-Apr,0.216
1,Kid Cudi,Ashin’ Kusher,6GSMozgAebBmuM2hCV15H3,54,0.736,0.86,228493,0.638,0.000708,C,0.105,-5.773,Major,0.201,92.997,4-Apr,0.584
1,NF,I Can Feel It,7n1UFPbFnAwIBsV14BC17A,55,0.0754,0.64,233573,0.793,1.71E-05,E,0.107,-5.95,Minor,0.0623,119.961,4-Apr,0.177
1,Eminem,"Bad Guys Always Die - From ""Wild Wild West"" Soundtrack",4KVVy0GeXO03ni8Cv4SWk8,57,0.0249,0.722,279133,0.747,4.50E-06,D,0.197,-3.483,Major,0.0509,95.866,4-Apr,0.343
1,Young Thug,Stoner,1jROHCeEzDr6VnV8EnBnik,53,0.421,0.876,240000,0.675,1.16E-06,D#,0.0667,-3.28,Minor,0.146,135.959,4-Apr,0.606
1,Die Antwoord,Baby's on Fire,7rmUSOrOLRBzI8Uq63qYcR,65,0.0521,0.829,236840,0.844,0.00148,E,0.171,-4.329,Minor,0.0966,130.04,4-Apr,0.762
1,6LACK,In Between (feat. BANKS) - Bonus,2dn1SdbwnCliatWZ8Ls3O5,59,0.619,0.545,205500,0.573,0.00408,F,0.104,-6.007,Major,0.246,118.07,4-Mar,0.344
1,Gorillaz,Souk Eye,4fjzDf54eBNOlW45mNe14U,60,0.43,0.64,274760,0.853,0.711,D,0.156,-7.996,Minor,0.031,124.122,4-Apr,0.829
1,The Roots,The Fire,1iP5UMdOsGz6EdltGbbcb7,60,0.177,0.673,221067,0.957,2.27E-05,C#,0.534,-4.399,Major,0.138,174.021,4-Apr,0.399
1,Tech N9ne,So Dope (They Wanna),6W19n0LX71Lr7TJc9qwwem,54,0.0561,0.775,259560,0.668,0,C#,0.639,-9.61,Major,0.154,120.028,4-Apr,0.3
1,Yo Gotti,King Sh*t,0cWmYmQ7OjAKiNnH7qtLKk,56,0.0103,0.878,211187,0.741,0.000148,B,0.104,-3.908,Major,0.219,156.008,4-Apr,0.627
1,Shy Glizzy,Loving Me,5nVuZG3aLonCqzpsiJCTuq,58,0.0899,0.799,194053,0.548,0,G,0.108,-5.849,Major,0.07,141.977,4-Apr,0.606
1,Kevin Gates,Thinking With My D**k (feat. Juciy J),1ojBtNRMzjL7ptLPZCzfRz,52,0.0596,0.77,165315,0.699,1.65E-05,C,0.17,-6.59,Major,0.199,81.003,4-Apr,0.696
1,Future,Freak Hoe,7unZ7zDyrTs2L7167dqm2Y,55,0.0568,0.773,174733,0.605,0.0469,F#,0.232,-6.951,Minor,0.136,168.025,4-Apr,0.266
1,BJ The Chicago Kid,Church,6PmnGYDsruYLBNY4Rpx4t9,56,0.0481,0.672,287333,0.569,0,B,0.295,-6.319,Minor,0.0624,95.971,4-Apr,0.46
1,YFN Lucci,Letter from Lucci,0E9wVhYiHLcJg8tzEg4TeK,54,0.27,0.848,284000,0.582,0,G#,0.165,-7.313,Minor,0.154,103.01,4-Apr,0.656
1,JAY Z,Can I Get A... - From The Rush Hour Soundtrack,45HLgh98kxPEMP1gPAEe8X,54,0.12,0.791,311800,0.665,0.000161,G#,0.0961,-9.496,Minor,0.352,177.097,4-Apr,0.792
1,G Herbo,Wilt Chamberlin,7JhXK8J5V7vYs6wGZma1qm,57,0.315,0.66,148240,0.714,0,G#,0.18,-5.41,Minor,0.269,79.954,4-Apr,0.541
1,Night Lovell,RIP Trust,6oMCEAO4CYW1uVAXTY36X6,59,0.67,0.793,165231,0.625,4.75E-05,A,0.218,-6.726,Major,0.072,130.047,4-Apr,0.181
1,SAINt JHN,Selfish,0ug6dKmcgoe4qeEgxhuq7f,58,0.377,0.691,234971,0.553,0.00409,C#,0.108,-7.107,Major,0.0341,102.045,4-Apr,0.158
1,070 Shake,Accusations,4uexcsJVOIsqiEZgshqKUy,58,0.453,0.901,279707,0.283,0.000111,F#,0.0858,-10.156,Minor,0.0769,118.963,4-Apr,0.333
1,bbno$,3mo,6bANpKO3AK3gQFHAzCSFRR,57,0.602,0.882,142921,0.451,1.41E-06,C,0.254,-12.689,Major,0.379,88.984,4-Apr,0.476
1,Shy Glizzy,Where We Come From (feat. YoungBoy Never Broke Again),23MA2ZeppcgHSb7ZN7z88S,57,0.233,0.588,211590,0.731,0,C#,0.103,-7.256,Major,0.246,90.652,4-Apr,0.777
1,Key Glock,Prime,5OjUZbKIAahpP0wDVkzfbH,55,0.011,0.946,140813,0.552,0,G#,0.0656,-8.662,Major,0.432,128.053,4-Apr,0.383
1,Nappy Roots,Good Day,4cnqxdE2opmhp7MwkvhkAJ,55,0.57,0.859,261773,0.654,0.0147,A,0.498,-6.326,Major,0.258,94.004,4-Apr,0.897
1,Atmosphere,Sound Is Vibration,1vMM8ZJL9T2XHSwo7V5aL5,52,0.0315,0.779,237200,0.712,0,G,0.353,-9.162,Major,0.357,88.042,4-Apr,0.495
1,Ayo Jay,Your Number,5J4FiKDJIdJ8AKx2gaWMt4,63,0.534,0.588,204081,0.61,0,A,0.303,-5.008,Minor,0.234,99.926,4-Apr,0.645
1,Phora,Loyalty,74RMUkSaE5CQ3WRtcB6hk5,53,0.0102,0.752,227117,0.66,0,G,0.095,-4.424,Minor,0.233,116.079,4-Apr,0.2
1,Vic Mensa,Coffee & Cigarettes,6b3v4ji1TfJcHrZXPpjuei,54,0.311,0.473,270400,0.638,0,B,0.0849,-8.186,Major,0.125,147.768,4-Apr,0.253
1,Noname,Blaxploitation,1XiKRU9Dg7QPlGRSWbfXgo,57,0.091,0.891,133057,0.827,1.53E-06,B,0.221,-6.139,Major,0.351,100.987,4-Apr,0.861
1,Chuuwee,See Today,2WfsAJqLEWBVKka0WCN7Zx,54,0.00546,0.802,191999,0.461,7.31E-06,C#,0.0931,-9.442,Major,0.101,119.974,4-Apr,0.115
1,Fat Joe,Make It Rain,1Ji8DhJGIQuV9kBiTgcChh,52,0.0106,0.744,247413,0.697,0,B,0.0842,-5.063,Minor,0.197,149.28,4-Apr,0.767
1,6 Dogs,Someone,35Snx1H03o0t9VrPQcrjnu,57,0.228,0.673,185078,0.445,0.383,C#,0.313,-10.325,Minor,0.0521,135.027,4-Apr,0.195
1,BROCKHAMPTON,MILK,7ttVZD2510CE1pXJPJp0OQ,57,0.0392,0.594,295000,0.454,0.000954,F,0.32,-8.757,Major,0.0473,75.012,4-Apr,0.28
1,Kevin Gates,Plug Daughter,1W3Tw3oj3im64bg1AvCwo0,52,0.0337,0.794,143821,0.752,0.00753,C,0.137,-6.476,Major,0.123,128.016,4-Apr,0.496
1,Smino,Coupe Se' Yern,2UslPu1Jo7jIiUchu9QvPv,56,0.168,0.842,151144,0.535,1.02E-06,A,0.0927,-8.473,Major,0.461,76.983,4-Apr,0.713
1,Kevin Gates,Ain't Too Hard,2webzYYvam4POzSQV5CMxj,52,0.369,0.535,205707,0.637,0,F#,0.084,-6.799,Major,0.311,80.775,4-May,0.384
1,GAWVI,Fight For Me,0mfpBXjYkiYt4Qrr2aFQ6U,55,0.32,0.683,203325,0.63,0,C#,0.222,-5.146,Major,0.0587,159.927,4-Apr,0.452
